price,year,manufacturer,odometer,condition,fuel,transmission,drive,type,state,paint_color
5600,2003.0,acura,139772.0,like new,gas,automatic,unknown,unknown,hi,white
18981,2018.0,nissan,34056.0,unknown,gas,automatic,fwd,sedan,ca,grey
23990,2018.0,nissan,12034.0,good,other,other,fwd,other,ga,red
37590,2018.0,bmw,45589.0,good,other,other,unknown,other,pa,black
10499,2013.0,toyota,152000.0,excellent,hybrid,automatic,fwd,sedan,vt,grey
58995,2020.0,jeep,17799.0,like new,gas,automatic,4wd,unknown,wa,unknown
17900,2002.0,toyota,136674.0,excellent,gas,automatic,fwd,truck,hi,silver
6950,2013.0,nissan,127529.0,unknown,gas,automatic,fwd,SUV,nv,grey
23900,2013.0,chevrolet,156755.0,excellent,diesel,automatic,rwd,pickup,ks,white
47990,2020.0,gmc,32222.0,good,gas,other,unknown,other,ca,blue
32590,2017.0,lexus,23572.0,good,other,other,fwd,SUV,fl,black
18499,2013.0,ford,200439.0,excellent,gas,automatic,4wd,truck,co,black
8995,2010.0,buick,143018.0,excellent,gas,automatic,unknown,sedan,ia,unknown
8501,2008.0,toyota,140287.0,unknown,gas,automatic,4wd,SUV,nj,unknown
4250,2000.0,audi,171000.0,fair,gas,manual,4wd,unknown,tn,silver
33999,2014.0,ram,97548.0,unknown,gas,automatic,4wd,truck,wa,white
28990,2014.0,dodge,13807.0,good,other,other,rwd,coupe,pa,orange
14305,2006.0,toyota,142560.0,good,gas,automatic,4wd,truck,dc,custom
32990,2020.0,ford,10199.0,good,other,other,unknown,pickup,va,unknown
4999,2004.0,buick,120199.0,unknown,gas,automatic,4wd,SUV,nj,black
4000,1997.0,acura,119000.0,good,gas,automatic,fwd,sedan,ca,green
45590,2018.0,mercedes-benz,5277.0,good,gas,automatic,unknown,coupe,la,white
8995,2014.0,kia,93000.0,excellent,gas,automatic,fwd,SUV,or,brown
14588,2013.0,honda,72808.0,good,gas,automatic,fwd,sedan,ca,unknown
708,2016.0,ford,87000.0,unknown,diesel,automatic,4wd,truck,or,unknown
34695,2018.0,ford,87928.0,unknown,gas,automatic,4wd,unknown,il,unknown
4695,2008.0,pontiac,146000.0,excellent,gas,automatic,fwd,sedan,oh,black
8799,2012.0,toyota,115000.0,excellent,gas,automatic,fwd,sedan,tx,white
17366,2019.0,kia,30864.0,unknown,gas,automatic,fwd,sedan,nm,silver
45000,2002.0,bmw,56000.0,like new,gas,manual,rwd,coupe,pa,black
4999,2008.0,honda,123829.0,excellent,gas,automatic,unknown,unknown,fl,unknown
21999,2014.0,dodge,64091.0,unknown,gas,automatic,rwd,coupe,id,white
6995,2013.0,ford,136000.0,excellent,gas,automatic,fwd,sedan,or,red
9599,2013.0,chevrolet,106206.0,excellent,gas,automatic,rwd,sedan,fl,white
42994,2019.0,chevrolet,39690.0,unknown,gas,automatic,4wd,pickup,ar,unknown
19999,2018.0,honda,64866.0,excellent,gas,other,unknown,other,ca,unknown
24777,2017.0,ford,74497.0,unknown,gas,automatic,4wd,unknown,wa,black
5500,2003.0,lexus,202000.0,good,gas,automatic,rwd,sedan,al,white
23900,2017.0,ford,108482.0,excellent,gas,automatic,rwd,van,al,white
22590,2018.0,subaru,24987.0,good,gas,other,unknown,hatchback,ga,unknown
6495,2012.0,chrysler,156809.0,unknown,gas,automatic,unknown,unknown,mi,unknown
14000,2008.0,jeep,190000.0,unknown,gas,automatic,unknown,unknown,ms,unknown
11999,2015.0,volkswagen,103090.0,excellent,gas,automatic,fwd,sedan,fl,black
31950,2015.0,ford,106909.0,unknown,gas,automatic,unknown,unknown,il,unknown
34990,2018.0,jeep,13992.0,good,other,other,4wd,other,ar,unknown
29990,2018.0,volvo,13859.0,good,gas,other,unknown,sedan,ny,unknown
13995,2015.0,toyota,119000.0,excellent,gas,automatic,4wd,SUV,me,red
26990,2020.0,infiniti,31630.0,good,gas,other,rwd,sedan,ca,white
39990,2020.0,lexus,8820.0,good,gas,other,rwd,sedan,sc,white
5495,2012.0,mitsubishi,115000.0,excellent,gas,automatic,fwd,convertible,ct,white
500,2011.0,toyota,25000.0,unknown,gas,automatic,unknown,unknown,ct,unknown
11894,2017.0,hyundai,0.0,excellent,gas,other,unknown,sedan,ca,unknown
2800,1997.0,toyota,1.0,fair,gas,automatic,4wd,unknown,ar,unknown
33590,2019.0,chevrolet,22320.0,good,gas,other,4wd,pickup,pa,red
18990,2020.0,chevrolet,6395.0,good,gas,other,fwd,hatchback,tn,black
3900,2010.0,chevrolet,187500.0,unknown,gas,automatic,unknown,unknown,ca,unknown
7300,2007.0,ford,150000.0,good,gas,automatic,unknown,pickup,tx,unknown
33991,2014.0,chevrolet,76387.0,unknown,gas,automatic,rwd,sedan,ok,black
17598,2016.0,ford,99725.0,unknown,gas,automatic,4wd,SUV,tx,black
19995,2016.0,chevrolet,60820.0,excellent,gas,automatic,rwd,pickup,nj,white
47990,2020.0,bmw,9064.0,good,other,other,rwd,sedan,wv,black
21995,2018.0,dodge,95412.0,unknown,gas,automatic,unknown,unknown,ny,unknown
40590,2019.0,ford,9313.0,good,other,other,4wd,pickup,mo,white
11900,2013.0,ford,189000.0,unknown,other,automatic,fwd,pickup,fl,white
14461,2019.0,nissan,40213.0,unknown,gas,automatic,unknown,unknown,il,unknown
32495,2018.0,mercedes-benz,22545.0,unknown,gas,automatic,rwd,coupe,ca,white
9000,2014.0,chevrolet,46155.0,excellent,gas,automatic,fwd,sedan,ia,black
14995,2013.0,jeep,93010.0,excellent,gas,automatic,4wd,SUV,va,unknown
20994,2019.0,hyundai,32630.0,unknown,gas,automatic,fwd,SUV,ca,black
15980,2020.0,chevrolet,10692.0,unknown,gas,automatic,fwd,sedan,id,silver
40990,2014.0,chevrolet,53263.0,good,gas,other,unknown,pickup,ct,white
13995,2016.0,kia,57314.0,unknown,gas,automatic,unknown,wagon,ca,unknown
32000,2014.0,ford,64000.0,excellent,gas,automatic,4wd,pickup,id,white
19990,2016.0,volvo,47522.0,good,gas,other,fwd,sedan,co,white
15995,2012.0,volvo,82000.0,excellent,gas,automatic,4wd,wagon,nh,silver
4995,2007.0,honda,159163.0,unknown,gas,automatic,fwd,sedan,il,silver
3995,2005.0,ford,168000.0,excellent,gas,automatic,fwd,unknown,wi,blue
11995,2015.0,chevrolet,132456.0,unknown,gas,automatic,fwd,SUV,mi,white
4400,2011.0,nissan,37000.0,excellent,electric,other,fwd,sedan,ca,silver
39590,2020.0,ford,1419.0,good,gas,other,rwd,coupe,nh,white
55748,2017.0,mercedes-benz,50731.0,unknown,gas,automatic,unknown,unknown,ar,white
16590,2020.0,kia,24060.0,good,gas,other,fwd,wagon,il,silver
6500,2008.0,lexus,139000.0,good,gas,automatic,fwd,sedan,al,blue
4777,1998.0,buick,95000.0,unknown,gas,automatic,unknown,unknown,wa,unknown
19998,2019.0,chevrolet,20324.0,unknown,gas,automatic,fwd,sedan,mt,unknown
4995,2005.0,hyundai,156316.0,unknown,gas,automatic,fwd,wagon,fl,blue
32999,2015.0,toyota,71285.0,unknown,gas,automatic,4wd,pickup,wa,silver
11980,2014.0,nissan,83204.0,excellent,gas,automatic,fwd,sedan,tx,white
38990,2019.0,toyota,11877.0,good,other,other,unknown,other,tx,white
22590,2020.0,buick,5144.0,good,other,other,unknown,SUV,ca,red
9800,2007.0,honda,127606.0,good,gas,automatic,4wd,SUV,az,silver
17999,2009.0,toyota,72000.0,excellent,gas,automatic,4wd,truck,vt,red
16895,2017.0,hyundai,74119.0,unknown,gas,automatic,fwd,unknown,fl,white
28590,2010.0,chevrolet,16903.0,good,gas,other,rwd,coupe,mn,yellow
799,2008.0,chevrolet,67000.0,unknown,gas,automatic,unknown,unknown,oh,unknown
34590,2020.0,alfa-romeo,2498.0,good,other,other,rwd,sedan,ca,black
54800,2019.0,toyota,38509.0,good,other,automatic,4wd,SUV,ar,white
2000,2003.0,ram,135913.0,good,gas,automatic,rwd,truck,nc,red
31900,2014.0,jeep,78060.0,unknown,other,other,unknown,unknown,tx,unknown
15995,2016.0,volkswagen,93992.0,excellent,gas,automatic,unknown,hatchback,ca,unknown
500,2016.0,dodge,60000.0,excellent,gas,automatic,unknown,unknown,nc,unknown
13900,2009.0,mercedes-benz,96275.0,excellent,gas,automatic,unknown,convertible,pa,blue
23400,2018.0,toyota,34000.0,excellent,gas,automatic,fwd,SUV,az,unknown
21995,2010.0,ford,195147.0,unknown,diesel,automatic,4wd,pickup,pa,white
56990,2018.0,mercedes-benz,8936.0,good,other,other,unknown,other,nc,black
46995,2018.0,ram,30937.0,excellent,diesel,automatic,4wd,unknown,wa,unknown
3800,2006.0,honda,186000.0,unknown,gas,automatic,unknown,unknown,ny,unknown
4499,2003.0,bmw,140243.0,excellent,gas,automatic,unknown,sedan,il,silver
16000,2013.0,toyota,111800.0,excellent,gas,automatic,fwd,van,az,silver
3499,2006.0,toyota,326397.0,fair,gas,automatic,4wd,SUV,nc,silver
2400,1992.0,rover,145000.0,unknown,gas,automatic,unknown,unknown,va,unknown
16900,2016.0,nissan,41113.0,excellent,gas,automatic,fwd,SUV,fl,white
4995,2007.0,honda,229873.0,good,gas,automatic,fwd,unknown,ca,unknown
19995,2016.0,honda,71875.0,like new,gas,automatic,fwd,van,tx,grey
9995,2016.0,kia,55046.0,unknown,gas,automatic,unknown,unknown,ia,unknown
19590,2013.0,infiniti,96140.0,good,gas,other,unknown,other,ca,blue
4900,2008.0,chevrolet,71000.0,unknown,gas,automatic,unknown,unknown,tx,unknown
4000,2011.0,nissan,152000.0,good,gas,automatic,fwd,sedan,va,grey
8500,2012.0,bmw,104000.0,good,gas,automatic,rwd,coupe,ca,black
27875,2017.0,bmw,25264.0,unknown,other,automatic,unknown,sedan,tx,unknown
61889,2020.0,jeep,75.0,excellent,gas,automatic,4wd,unknown,co,unknown
27950,2017.0,honda,28647.0,unknown,gas,automatic,4wd,SUV,or,unknown
3500,2008.0,nissan,179000.0,unknown,gas,automatic,unknown,unknown,oh,unknown
13900,2009.0,bmw,119322.0,excellent,gas,automatic,fwd,coupe,fl,blue
2995,2005.0,buick,142000.0,unknown,gas,automatic,unknown,unknown,oh,unknown
4999,2008.0,mazda,135710.0,like new,gas,automatic,4wd,SUV,wi,unknown
33000,2014.0,rover,85000.0,like new,gas,automatic,rwd,other,fl,black
37990,2016.0,chevrolet,9704.0,good,gas,other,rwd,coupe,ga,red
20900,2008.0,gmc,271000.0,unknown,diesel,automatic,unknown,other,fl,unknown
10995,2013.0,ford,155000.0,good,gas,automatic,rwd,van,ct,white
16250,2014.0,ford,50979.0,unknown,gas,automatic,unknown,SUV,sd,custom
7550,2007.0,honda,181527.0,unknown,gas,automatic,fwd,SUV,va,green
51998,2019.0,gmc,52947.0,unknown,gas,automatic,4wd,truck,mt,unknown
14990,2012.0,ford,67820.0,good,gas,automatic,rwd,truck,ok,white
4990,2006.0,chevrolet,182525.0,excellent,gas,automatic,fwd,sedan,fl,unknown
5500,2007.0,toyota,182000.0,excellent,gas,automatic,fwd,unknown,in,blue
22995,2015.0,gmc,76140.0,unknown,gas,automatic,unknown,SUV,sd,red
24460,2015.0,ford,94812.0,unknown,other,automatic,4wd,pickup,ok,white
22590,2015.0,hyundai,20346.0,good,gas,other,rwd,coupe,pa,unknown
16995,2017.0,volkswagen,24739.0,unknown,gas,automatic,unknown,sedan,dc,white
2988,2010.0,ford,220616.0,unknown,gas,automatic,unknown,SUV,ct,blue
17500,2009.0,jeep,170453.0,good,gas,automatic,4wd,SUV,mi,silver
30990,2017.0,dodge,38399.0,good,gas,other,rwd,coupe,in,black
37990,2018.0,dodge,22869.0,good,gas,other,rwd,coupe,ca,silver
64995,2017.0,mercedes-benz,8871.0,unknown,gas,automatic,unknown,unknown,nj,unknown
48795,2020.0,dodge,5005.0,unknown,gas,automatic,rwd,sedan,dc,purple
24900,2016.0,dodge,63378.0,good,gas,automatic,fwd,van,ia,black
13900,2001.0,ford,224000.0,excellent,gas,manual,rwd,convertible,fl,blue
24998,2018.0,honda,22855.0,unknown,gas,automatic,unknown,unknown,mn,unknown
13991,2004.0,chevrolet,103073.0,unknown,gas,automatic,rwd,coupe,az,silver
16999,2011.0,bmw,64504.0,excellent,gas,manual,4wd,sedan,fl,black
10988,2012.0,bmw,80858.0,excellent,gas,automatic,4wd,sedan,fl,silver
15999,2011.0,ford,142569.0,unknown,gas,automatic,4wd,SUV,co,unknown
26990,2014.0,ford,63278.0,good,gas,other,unknown,pickup,tx,red
11000,2012.0,ford,59256.0,excellent,gas,automatic,rwd,pickup,tx,green
8995,2010.0,dodge,85000.0,good,gas,automatic,rwd,sedan,ma,black
16900,2017.0,toyota,44013.0,unknown,gas,automatic,unknown,unknown,ar,unknown
34998,2013.0,ram,200169.0,unknown,diesel,automatic,unknown,unknown,nm,unknown
3200,2008.0,hyundai,211360.0,good,gas,automatic,fwd,SUV,fl,grey
33590,2013.0,lexus,33570.0,good,gas,other,rwd,sedan,oh,unknown
4992,2007.0,cadillac,122592.0,excellent,gas,automatic,fwd,sedan,fl,white
23995,2013.0,ford,98607.0,excellent,gas,automatic,4wd,pickup,ca,white
11999,2012.0,lexus,134615.0,like new,gas,automatic,4wd,sedan,vt,red
46863,2018.0,gmc,16649.0,unknown,other,other,unknown,other,az,unknown
13990,2014.0,honda,96858.0,unknown,gas,automatic,unknown,coupe,md,white
27900,2016.0,ram,114760.0,unknown,gas,automatic,4wd,pickup,ok,black
30990,2014.0,ford,98123.0,good,gas,automatic,rwd,unknown,me,white
18495,2013.0,dodge,87020.0,unknown,gas,automatic,unknown,SUV,ak,red
18000,2009.0,audi,79950.0,unknown,gas,automatic,4wd,unknown,md,unknown
48990,2020.0,audi,17463.0,good,gas,other,unknown,sedan,ca,black
22995,2010.0,ford,137000.0,excellent,diesel,automatic,4wd,pickup,mo,custom
9800,2013.0,toyota,73000.0,excellent,gas,automatic,unknown,sedan,nj,unknown
1000,2006.0,mercury,224000.0,good,gas,automatic,unknown,unknown,vt,unknown
67995,2017.0,ford,68700.0,unknown,other,automatic,4wd,pickup,co,black
28900,2011.0,porsche,79000.0,excellent,gas,automatic,unknown,unknown,nv,unknown
15500,1990.0,honda,141000.0,like new,gas,manual,fwd,coupe,oh,black
37900,2020.0,chevrolet,5622.0,like new,gas,automatic,rwd,truck,tn,white
8400,2013.0,ford,141562.0,unknown,gas,automatic,fwd,unknown,mi,black
69999,2017.0,ford,31853.0,unknown,diesel,automatic,4wd,truck,wa,white
29590,2019.0,alfa-romeo,60984.0,good,other,other,unknown,hatchback,sc,black
12999,2011.0,bmw,74977.0,good,gas,other,unknown,sedan,wa,unknown
17995,2018.0,subaru,92780.0,unknown,gas,automatic,4wd,unknown,wi,unknown
45542,2021.0,ford,3.0,unknown,gas,automatic,unknown,unknown,fl,unknown
14000,2015.0,subaru,88000.0,excellent,gas,automatic,4wd,unknown,ca,unknown
29590,2015.0,chevrolet,43874.0,good,other,other,unknown,pickup,ok,unknown
24997,1999.0,ford,58678.0,unknown,gas,manual,rwd,convertible,fl,yellow
36900,2013.0,mercedes-benz,79319.0,excellent,gas,automatic,unknown,convertible,ca,unknown
68995,2017.0,ford,65120.0,unknown,other,automatic,4wd,pickup,az,black
3750,2004.0,volvo,200000.0,good,gas,automatic,4wd,hatchback,ct,white
14500,2013.0,bmw,74800.0,excellent,gas,automatic,4wd,SUV,ca,white
20990,2010.0,ram,121850.0,good,gas,automatic,4wd,truck,ia,black
25999,2017.0,mercedes-benz,36943.0,unknown,gas,automatic,unknown,other,oh,blue
7400,2008.0,infiniti,116000.0,excellent,gas,automatic,4wd,SUV,il,green
12500,2014.0,ford,17237.0,like new,gas,automatic,fwd,sedan,tn,white
27999,2014.0,jeep,41187.0,unknown,gas,manual,4wd,SUV,wa,silver
5900,2011.0,kia,168819.0,unknown,gas,automatic,unknown,unknown,mi,unknown
23590,2011.0,chevrolet,38905.0,good,gas,other,rwd,coupe,oh,red
61929,2019.0,ram,24346.0,unknown,diesel,automatic,4wd,truck,id,silver
87995,2021.0,gmc,253.0,unknown,diesel,automatic,4wd,truck,fl,unknown
27995,2016.0,chevrolet,153943.0,unknown,gas,automatic,4wd,pickup,mo,white
18750,2020.0,honda,9234.0,excellent,gas,automatic,fwd,hatchback,sc,white
7500,2003.0,ford,163000.0,fair,diesel,automatic,4wd,pickup,me,silver
7770,2010.0,ford,66178.0,excellent,gas,automatic,fwd,SUV,ma,red
44990,2018.0,bmw,59114.0,good,gas,automatic,unknown,sedan,sc,unknown
23900,2015.0,nissan,69053.0,unknown,gas,automatic,4wd,SUV,id,unknown
8750,2013.0,hyundai,110312.0,excellent,gas,manual,fwd,sedan,ks,black
26990,2016.0,ford,105070.0,good,gas,automatic,rwd,truck,wv,white
4995,2010.0,toyota,176000.0,unknown,gas,manual,unknown,unknown,ma,unknown
33461,2020.0,ford,23487.0,unknown,gas,automatic,unknown,unknown,ga,unknown
6499,1999.0,toyota,259059.0,unknown,gas,automatic,rwd,pickup,or,green
25998,2017.0,ford,122951.0,unknown,other,automatic,fwd,pickup,fl,red
29688,2017.0,ram,105563.0,unknown,gas,automatic,4wd,pickup,co,unknown
9995,2013.0,ford,149053.0,unknown,gas,automatic,4wd,SUV,fl,black
9800,2012.0,subaru,107270.0,unknown,gas,automatic,unknown,SUV,oh,blue
3500,2009.0,audi,120505.0,excellent,gas,manual,4wd,coupe,ri,blue
9900,2010.0,honda,173000.0,good,gas,automatic,4wd,SUV,nm,green
25995,2015.0,lexus,58330.0,unknown,gas,automatic,fwd,sedan,fl,unknown
4200,2009.0,ford,333333.0,good,gas,automatic,rwd,bus,ca,white
18000,2001.0,ford,200000.0,good,diesel,automatic,4wd,truck,ga,blue
44990,2016.0,ford,94498.0,unknown,diesel,automatic,4wd,pickup,vt,white
30990,2018.0,audi,30107.0,good,other,automatic,unknown,sedan,sc,white
8995,2011.0,cadillac,94245.0,unknown,gas,automatic,unknown,other,id,unknown
53995,2017.0,toyota,53639.0,excellent,gas,automatic,4wd,truck,hi,grey
10995,2011.0,ford,155663.0,like new,gas,automatic,rwd,SUV,fl,blue
17900,2014.0,toyota,72000.0,excellent,gas,automatic,fwd,SUV,ca,silver
33990,2020.0,infiniti,19042.0,good,other,other,unknown,hatchback,mi,brown
13890,2016.0,chevrolet,92430.0,like new,gas,automatic,fwd,sedan,ms,silver
13995,2011.0,audi,75746.0,excellent,gas,automatic,4wd,sedan,wi,black
14995,2014.0,chrysler,68803.0,good,gas,automatic,rwd,sedan,ia,red
2995,2003.0,ford,190000.0,excellent,gas,automatic,unknown,unknown,ca,unknown
29237,2017.0,jeep,84068.0,excellent,gas,automatic,4wd,SUV,mt,unknown
3995,2011.0,chevrolet,182868.0,unknown,gas,automatic,unknown,unknown,mi,unknown
39990,2020.0,acura,1237.0,good,gas,other,unknown,other,mn,white
3000,1991.0,volvo,223656.0,excellent,gas,automatic,rwd,sedan,ca,white
95000,2011.0,bmw,128000.0,like new,gas,automatic,4wd,sedan,pa,black
41990,2019.0,lincoln,9345.0,good,gas,other,fwd,sedan,pa,blue
24885,2007.0,ram,207000.0,unknown,diesel,manual,unknown,unknown,tn,unknown
4299,2004.0,toyota,219000.0,unknown,gas,automatic,unknown,unknown,ga,unknown
8477,2007.0,honda,134634.0,unknown,gas,automatic,unknown,SUV,mt,blue
28590,2017.0,jaguar,9962.0,good,gas,other,rwd,sedan,mi,silver
8000,2012.0,toyota,85000.0,good,gas,automatic,fwd,unknown,ms,silver
43950,2018.0,chevrolet,58377.0,unknown,gas,automatic,4wd,pickup,co,black
7280,2014.0,nissan,135412.0,unknown,gas,automatic,fwd,sedan,al,silver
8995,2013.0,ford,0.0,unknown,other,automatic,4wd,SUV,or,white
10999,2002.0,cadillac,112300.0,excellent,gas,automatic,4wd,SUV,ny,grey
35990,2020.0,dodge,1548.0,good,gas,other,rwd,coupe,va,black
3900,2008.0,chrysler,150000.0,unknown,gas,automatic,unknown,unknown,mi,unknown
21400,2014.0,jeep,84917.0,unknown,gas,automatic,4wd,SUV,co,unknown
21995,2012.0,nissan,116818.0,unknown,gas,automatic,4wd,pickup,id,unknown
5995,2007.0,jeep,124461.0,unknown,gas,automatic,fwd,SUV,fl,white
22987,2015.0,ford,72813.0,good,gas,automatic,rwd,van,wi,white
33997,2012.0,toyota,65750.0,unknown,gas,automatic,4wd,unknown,tx,black
5600,2007.0,hyundai,131083.0,unknown,gas,automatic,unknown,sedan,fl,blue
10500,2005.0,porsche,86000.0,good,gas,automatic,4wd,SUV,or,green
17990,2015.0,honda,32385.0,good,gas,other,fwd,sedan,wy,white
33998,2017.0,ford,42037.0,excellent,gas,automatic,unknown,unknown,al,red
19495,2014.0,mercedes-benz,54467.0,excellent,gas,automatic,4wd,unknown,ca,unknown
4495,2009.0,pontiac,152012.0,excellent,gas,automatic,unknown,unknown,oh,unknown
20990,2015.0,volkswagen,51742.0,good,diesel,other,fwd,wagon,nj,unknown
55900,2017.0,ford,76000.0,unknown,diesel,automatic,4wd,unknown,wi,unknown
24900,2016.0,ram,62628.0,like new,gas,automatic,4wd,truck,ak,red
29968,2014.0,gmc,97561.0,unknown,gas,automatic,unknown,unknown,nc,unknown
29900,2015.0,chevrolet,115378.0,excellent,gas,automatic,4wd,pickup,id,brown
21000,2015.0,chevrolet,300000.0,unknown,diesel,automatic,unknown,unknown,in,unknown
10995,2010.0,mini,73760.0,excellent,gas,other,fwd,hatchback,nv,red
13900,2012.0,audi,112589.0,excellent,gas,automatic,4wd,SUV,nc,white
33990,2017.0,jeep,34152.0,good,other,other,4wd,SUV,nj,white
4000,1995.0,jaguar,160000.0,excellent,gas,automatic,rwd,sedan,mi,green
10895,2012.0,toyota,89242.0,excellent,gas,automatic,fwd,hatchback,in,grey
7995,2013.0,ford,134231.0,unknown,gas,automatic,unknown,unknown,mi,unknown
31345,2020.0,dodge,30559.0,unknown,gas,automatic,rwd,SUV,nv,black
15800,2014.0,ford,91800.0,excellent,gas,automatic,rwd,unknown,mi,yellow
12500,2002.0,ford,330000.0,unknown,diesel,automatic,4wd,pickup,co,silver
45998,2015.0,mercedes-benz,40386.0,like new,gas,automatic,4wd,sedan,nc,unknown
26990,2016.0,ford,14230.0,good,gas,other,unknown,pickup,fl,black
34900,2017.0,ford,62100.0,excellent,gas,automatic,4wd,pickup,mi,red
29894,2012.0,mercedes-benz,95208.0,unknown,gas,automatic,unknown,unknown,tn,unknown
13995,2014.0,toyota,120415.0,unknown,gas,automatic,fwd,sedan,co,red
36999,2006.0,ram,108365.0,unknown,diesel,automatic,4wd,truck,or,unknown
44900,2014.0,ram,152034.0,unknown,diesel,automatic,unknown,unknown,tx,unknown
13995,2004.0,cadillac,75358.0,excellent,gas,automatic,rwd,pickup,sc,white
35995,2012.0,ford,189815.0,unknown,diesel,automatic,4wd,pickup,tx,white
7900,2015.0,kia,6455.0,unknown,gas,automatic,unknown,unknown,oh,unknown
6900,2006.0,honda,157958.0,unknown,other,automatic,unknown,mini-van,or,unknown
9500,2015.0,ford,99000.0,excellent,gas,automatic,fwd,coupe,ga,black
34590,2019.0,chevrolet,7711.0,good,gas,other,unknown,pickup,ga,unknown
28990,2017.0,chevrolet,26288.0,good,gas,other,unknown,pickup,oh,white
32990,2018.0,ram,29979.0,good,gas,other,4wd,pickup,ca,black
32990,2019.0,dodge,2676.0,good,gas,other,rwd,coupe,md,white
8999,2014.0,buick,175000.0,like new,gas,automatic,fwd,sedan,mn,blue
14995,2014.0,ford,43452.0,unknown,gas,automatic,fwd,wagon,nc,unknown
8975,2012.0,ford,74000.0,good,gas,automatic,fwd,sedan,in,custom
23900,2017.0,honda,36058.0,excellent,gas,automatic,fwd,sedan,hi,brown
5500,2003.0,toyota,112796.0,unknown,gas,automatic,fwd,wagon,mi,blue
22590,2015.0,hyundai,20346.0,good,gas,other,rwd,coupe,ny,unknown
1150,2001.0,honda,198000.0,unknown,gas,automatic,unknown,unknown,ca,unknown
18950,2011.0,toyota,158726.0,unknown,gas,automatic,unknown,unknown,tn,unknown
21990,2015.0,volvo,45143.0,good,other,other,unknown,SUV,ca,unknown
25990,2014.0,gmc,15575.0,good,gas,other,unknown,pickup,ct,brown
7200,2007.0,chevrolet,200000.0,excellent,gas,automatic,unknown,unknown,tx,unknown
