sale_price_usd,age_at_sale,sale_year,product_group,product_size,enclosure,state
12500.0,9,2009,Backhoe Loaders,unknown,EROPS,Texas
18000.0,9,2009,Backhoe Loaders,unknown,OROPS,Tennessee
13000.0,7,2006,Track Excavators,Mini,EROPS,Florida
49000.0,32,2007,Motor Graders,unknown,EROPS,Texas
68000.0,2,1992,Wheel Loader,Medium,EROPS,Maine
11000.0,35,2002,Motor Graders,unknown,EROPS,Florida
12500.0,22,2010,Backhoe Loaders,unknown,OROPS,Washington
38000.0,7,2000,Track Excavators,Large / Medium,EROPS,Maryland
25000.0,3,1997,Backhoe Loaders,unknown,OROPS,Ohio
23000.0,10,2008,Backhoe Loaders,unknown,OROPS,North Carolina
37000.0,5,2010,Track Type Tractors,unknown,EROPS w AC,Missouri
8750.0,3,2000,Skid Steer Loaders,unknown,OROPS,Texas
7500.0,4,2000,Skid Steer Loaders,unknown,OROPS,Oregon
13000.0,30,1997,Track Type Tractors,Large,OROPS,Georgia
31000.0,13,2006,Wheel Loader,Medium,EROPS,Iowa
11500.0,7,2009,Track Excavators,Mini,EROPS,California
14500.0,9,2002,Backhoe Loaders,unknown,OROPS,Florida
32000.0,9,2004,Track Excavators,Small,EROPS w AC,Pennsylvania
9500.0,7,1991,Backhoe Loaders,unknown,OROPS,Florida
41000.0,11,2003,Track Excavators,Large / Medium,EROPS,Georgia
27500.0,14,2008,Wheel Loader,Medium,EROPS,Connecticut
20500.0,5,1995,Backhoe Loaders,unknown,OROPS,Florida
38000.0,4,2008,Wheel Loader,unknown,OROPS,Colorado
35000.0,5,2006,Backhoe Loaders,unknown,EROPS,Ohio
10000.0,15,1992,Track Excavators,Large / Medium,EROPS,New York
28000.0,3,2002,Track Excavators,Mini,EROPS w AC,Florida
35500.0,25,1999,Track Type Tractors,Large,EROPS,Pennsylvania
67000.0,5,1991,Motor Graders,unknown,EROPS,Nevada
67500.0,9,2010,Track Type Tractors,Medium,EROPS w AC,Texas
25000.0,8,2006,Track Type Tractors,unknown,OROPS,Florida
9750.0,3,2009,Skid Steer Loaders,unknown,OROPS,Ohio
44000.0,7,2011,Track Type Tractors,Medium,OROPS,Mississippi
10000.0,5,2010,Skid Steer Loaders,unknown,OROPS,North Carolina
12000.0,13,2000,Wheel Loader,Medium,EROPS,Arkansas
45000.0,3,2001,Track Excavators,Large / Medium,EROPS,Florida
42500.0,5,2008,Track Excavators,Small,EROPS,Washington
13500.0,3,2007,Skid Steer Loaders,unknown,OROPS,Colorado
34000.0,18,2008,Wheel Loader,Medium,OROPS,Michigan
26000.0,4,2010,Backhoe Loaders,unknown,OROPS,Texas
77500.0,8,2007,Track Excavators,Large / Medium,EROPS,Texas
30000.0,28,2007,Track Type Tractors,Large,EROPS w AC,Minnesota
62000.0,7,2003,Motor Graders,unknown,OROPS,Texas
13000.0,5,2005,Skid Steer Loaders,unknown,OROPS,Illinois
69000.0,14,2005,Motor Graders,unknown,EROPS,Texas
10500.0,17,2005,Backhoe Loaders,unknown,OROPS,South Carolina
10500.0,46,2010,Motor Graders,unknown,EROPS,California
65000.0,4,2008,Wheel Loader,unknown,EROPS w AC,Georgia
19000.0,10,2005,Backhoe Loaders,unknown,OROPS,Washington
12000.0,17,2009,Track Type Tractors,unknown,OROPS,Ohio
70000.0,4,2010,Wheel Loader,Medium,EROPS w AC,Arizona
39000.0,21,2009,Wheel Loader,Large,EROPS w AC,Arizona
36000.0,4,1999,Wheel Loader,unknown,EROPS,Wisconsin
7500.0,12,2004,Skid Steer Loaders,unknown,OROPS,Texas
24000.0,5,2010,Backhoe Loaders,unknown,OROPS,Florida
18000.0,27,2001,Track Type Tractors,Large,OROPS,Mississippi
4750.0,20,2010,Skid Steer Loaders,unknown,OROPS,Pennsylvania
65000.0,4,2001,Track Type Tractors,Medium,OROPS,Florida
23000.0,7,2007,Backhoe Loaders,unknown,EROPS,Illinois
42500.0,4,2008,Track Type Tractors,unknown,OROPS,Tennessee
10500.0,19,2001,Track Type Tractors,unknown,OROPS,Minnesota
52000.0,14,2004,Wheel Loader,Medium,EROPS w AC,Maryland
24000.0,8,2010,Backhoe Loaders,unknown,OROPS,Georgia
26000.0,6,2010,Track Type Tractors,unknown,EROPS w AC,Ohio
8750.0,17,2008,Track Type Tractors,unknown,OROPS,Connecticut
17250.0,9,2005,Backhoe Loaders,unknown,OROPS,South Carolina
106000.0,3,2007,Track Type Tractors,Medium,OROPS,Mississippi
36000.0,11,2000,Wheel Loader,Medium,EROPS w AC,Alabama
37500.0,14,2011,Wheel Loader,Medium,EROPS,Maine
92500.0,20,1998,Wheel Loader,Medium,EROPS,Florida
21000.0,26,2006,Wheel Loader,unknown,EROPS,Georgia
59000.0,4,2007,Wheel Loader,Medium,EROPS w AC,Florida
56000.0,11,2008,Track Excavators,Large / Medium,EROPS w AC,California
45000.0,5,1999,Track Excavators,Large / Medium,EROPS,Texas
28500.0,14,2010,Track Excavators,Small,EROPS w AC,New Jersey
8000.0,10,2011,Skid Steer Loaders,unknown,OROPS,Indiana
49000.0,6,1993,Track Type Tractors,Medium,OROPS,Florida
55000.0,6,2004,Track Excavators,Large / Medium,EROPS,South Carolina
30000.0,15,2000,Wheel Loader,unknown,EROPS,Alabama
18000.0,12,2000,Track Excavators,Small,EROPS,New Jersey
37000.0,6,1996,Track Excavators,Large / Medium,EROPS,Texas
21000.0,21,1995,Track Type Tractors,Large,OROPS,North Carolina
14000.0,7,2008,Track Excavators,Mini,EROPS,California
42000.0,11,2011,Track Excavators,Large / Medium,EROPS w AC,California
12500.0,15,1996,Backhoe Loaders,unknown,OROPS,Texas
35000.0,9,2003,Track Type Tractors,Medium,OROPS,Missouri
34000.0,11,1993,Wheel Loader,Medium,EROPS,Texas
8000.0,20,2007,Skid Steer Loaders,unknown,OROPS,New York
18000.0,10,1995,Backhoe Loaders,unknown,OROPS,New Jersey
20000.0,14,2002,Track Excavators,Large / Medium,EROPS,Indiana
21000.0,21,2008,Track Excavators,Large / Medium,EROPS,Montana
11500.0,18,1997,Track Excavators,Small,EROPS,Indiana
41000.0,21,2011,Wheel Loader,Medium,OROPS,Washington
35000.0,6,2009,Track Type Tractors,Medium,OROPS,Florida
49000.0,11,1999,Motor Graders,unknown,EROPS,Washington
12000.0,9,1995,Backhoe Loaders,unknown,OROPS,California
66000.0,8,2011,Wheel Loader,Medium,EROPS w AC,California
42000.0,12,2009,Track Type Tractors,Medium,EROPS w AC,Illinois
8000.0,18,2011,Backhoe Loaders,unknown,OROPS,Texas
14000.0,31,2001,Track Type Tractors,Medium,OROPS,Washington
7250.0,10,2009,Skid Steer Loaders,unknown,OROPS,New York
37000.0,4,2008,Backhoe Loaders,unknown,EROPS,Connecticut
10000.0,6,2008,Skid Steer Loaders,unknown,OROPS,Minnesota
33000.0,6,2005,Backhoe Loaders,unknown,OROPS,Florida
6500.0,13,2009,Skid Steer Loaders,unknown,OROPS,California
13500.0,24,1996,Motor Graders,unknown,OROPS,Iowa
25000.0,8,1997,Track Type Tractors,unknown,OROPS,Ohio
55000.0,15,2007,Wheel Loader,Large,EROPS w AC,Minnesota
10000.0,15,1995,Backhoe Loaders,unknown,OROPS,Louisiana
100000.0,9,2009,Track Excavators,Large / Medium,EROPS w AC,Texas
56000.0,4,2005,Wheel Loader,Medium,EROPS w AC,Tennessee
31000.0,11,2009,Wheel Loader,Medium,EROPS,Texas
90000.0,3,1996,Track Type Tractors,Large,EROPS,Maine
40000.0,23,1997,Track Type Tractors,Large,OROPS,Texas
14000.0,22,2010,Track Excavators,Large / Medium,EROPS,California
47000.0,28,2011,Wheel Loader,Medium,EROPS w AC,Missouri
17000.0,13,2003,Track Excavators,Small,EROPS,Florida
13000.0,8,1992,Wheel Loader,Compact,OROPS,North Carolina
61000.0,2,1998,Wheel Loader,unknown,EROPS,Florida
11750.0,3,2005,Track Excavators,Mini,EROPS,Pennsylvania
51000.0,6,1993,Track Excavators,Large / Medium,EROPS,Maryland
50000.0,7,2011,Wheel Loader,Medium,OROPS,Nevada
6500.0,10,2007,Skid Steer Loaders,unknown,OROPS,Ohio
39000.0,4,2009,Backhoe Loaders,unknown,OROPS,California
24500.0,5,1998,Backhoe Loaders,unknown,OROPS,Mississippi
23000.0,4,1999,Track Excavators,Mini,EROPS,New York
13000.0,7,1990,Backhoe Loaders,unknown,OROPS,Georgia
50000.0,10,2003,Track Excavators,Large / Medium,EROPS,Oregon
9000.0,22,2001,Wheel Loader,unknown,OROPS,Florida
10000.0,7,1998,Skid Steer Loaders,unknown,OROPS,Maine
15000.0,7,2001,Backhoe Loaders,unknown,OROPS,Washington
54000.0,8,2002,Wheel Loader,Medium,EROPS w AC,Minnesota
23000.0,3,2002,Backhoe Loaders,unknown,EROPS,Texas
40000.0,12,2011,Track Type Tractors,Medium,EROPS w AC,Arkansas
57500.0,6,2011,Track Type Tractors,Medium,EROPS w AC,Mississippi
51000.0,11,2009,Track Type Tractors,Medium,OROPS,Louisiana
12500.0,4,2009,Wheel Loader,Compact,OROPS,Florida
31000.0,5,2010,Wheel Loader,unknown,OROPS,Florida
62500.0,25,1997,Track Type Tractors,Large,EROPS w AC,North Carolina
26000.0,3,2003,Backhoe Loaders,unknown,OROPS,Texas
8500.0,5,2008,Track Excavators,Mini,EROPS,Missouri
14000.0,4,2009,Skid Steer Loaders,unknown,EROPS w AC,California
27000.0,12,1999,Track Excavators,Large / Medium,EROPS,Florida
18500.0,4,2003,Backhoe Loaders,unknown,OROPS,Texas
45000.0,7,2001,Track Type Tractors,Medium,OROPS,Maryland
82500.0,16,2007,Track Type Tractors,Large,EROPS w AC,Texas
10500.0,10,1989,Backhoe Loaders,unknown,OROPS,Arizona
12500.0,11,2002,Track Excavators,Mini,EROPS,Pennsylvania
85000.0,4,2011,Track Excavators,Large / Medium,EROPS w AC,Texas
17500.0,3,2004,Skid Steer Loaders,unknown,EROPS,Massachusetts
22000.0,9,2004,Backhoe Loaders,unknown,OROPS,Mississippi
38000.0,7,1989,Track Excavators,Small,EROPS,Pennsylvania
65000.0,1,2007,Track Excavators,Small,EROPS,Illinois
32000.0,4,2009,Track Type Tractors,Medium,OROPS,Illinois
57500.0,4,2005,Track Excavators,Large / Medium,EROPS w AC,California
10000.0,8,2009,Skid Steer Loaders,unknown,OROPS,Missouri
15750.0,7,1994,Backhoe Loaders,unknown,OROPS,Florida
92500.0,2,1999,Wheel Loader,Medium,OROPS,Nevada
54000.0,7,2011,Wheel Loader,unknown,EROPS w AC,New Mexico
22000.0,6,2001,Backhoe Loaders,unknown,EROPS,Utah
42000.0,6,2005,Track Type Tractors,unknown,OROPS,Florida
32000.0,3,1999,Backhoe Loaders,unknown,EROPS,New Jersey
51000.0,3,2002,Wheel Loader,unknown,EROPS,Connecticut
23000.0,12,2007,Track Type Tractors,unknown,OROPS,Tennessee
20000.0,15,1995,Track Excavators,Large / Medium,EROPS,Illinois
37000.0,13,2008,Track Excavators,Large / Medium,EROPS,Florida
43000.0,15,1997,Track Type Tractors,Large,EROPS w AC,Florida
35000.0,6,2008,Track Type Tractors,Medium,EROPS w AC,Texas
27500.0,12,2007,Wheel Loader,unknown,EROPS w AC,Nevada
25000.0,5,1989,Track Type Tractors,Medium,OROPS,Florida
100000.0,8,2000,Wheel Loader,Large,EROPS,Wyoming
70000.0,8,2005,Track Type Tractors,Medium,OROPS,Mississippi
31000.0,2,1998,Backhoe Loaders,unknown,OROPS,Kentucky
20000.0,16,2001,Track Excavators,Small,EROPS,Alaska
21000.0,13,2010,Track Type Tractors,unknown,OROPS,Washington
62500.0,5,2011,Wheel Loader,Medium,EROPS w AC,Florida
35000.0,6,2003,Track Excavators,Small,EROPS,New Hampshire
13750.0,14,2009,Backhoe Loaders,unknown,OROPS,Arkansas
5000.0,2,2006,Skid Steer Loaders,unknown,OROPS,Texas
18000.0,5,1990,Backhoe Loaders,unknown,OROPS,Georgia
57000.0,6,2004,Wheel Loader,Medium,EROPS w AC,Nevada
11000.0,8,2009,Skid Steer Loaders,unknown,OROPS,Florida
35500.0,3,1995,Backhoe Loaders,unknown,EROPS,Florida
8500.0,5,2009,Skid Steer Loaders,unknown,OROPS,Maine
85000.0,30,2005,Track Type Tractors,Large,OROPS,Texas
22000.0,31,2006,Wheel Loader,Medium,OROPS,Maryland
24000.0,28,1995,Wheel Loader,Medium,OROPS,Washington
34000.0,8,1991,Track Excavators,Large / Medium,EROPS,Florida
5000.0,14,2010,Skid Steer Loaders,unknown,OROPS,North Carolina
33000.0,12,2008,Wheel Loader,Medium,EROPS w AC,Nevada
52000.0,4,1994,Track Type Tractors,unknown,EROPS,New Jersey
53000.0,5,2009,Track Excavators,Large / Medium,EROPS w AC,Utah
12000.0,8,1992,Backhoe Loaders,unknown,EROPS,Utah
62000.0,4,1997,Track Excavators,Large / Medium,EROPS w AC,Nevada
30000.0,11,2008,Wheel Loader,Medium,OROPS,California
27000.0,6,2006,Backhoe Loaders,unknown,OROPS,Tennessee
12500.0,7,2011,Wheel Loader,Compact,OROPS,Arizona
62000.0,22,2007,Motor Graders,unknown,OROPS,Minnesota
8750.0,25,2003,Track Type Tractors,unknown,OROPS,Florida
36000.0,3,1994,Wheel Loader,Compact,OROPS,California
20000.0,9,2000,Backhoe Loaders,unknown,OROPS,Louisiana
14000.0,39,2009,Wheel Loader,Medium,EROPS,Texas
28500.0,2,2006,Backhoe Loaders,unknown,EROPS,Pennsylvania
11500.0,2,2008,Skid Steer Loaders,unknown,OROPS,Nevada
9500.0,5,2009,Skid Steer Loaders,unknown,OROPS,California
10000.0,15,1997,Skid Steer Loaders,unknown,OROPS,Ohio
35000.0,6,2003,Wheel Loader,Medium,EROPS w AC,Pennsylvania
16000.0,15,2009,Backhoe Loaders,unknown,EROPS w AC,Arkansas
66000.0,3,2009,Track Excavators,Mini,EROPS w AC,Georgia
11500.0,3,2001,Skid Steer Loaders,unknown,OROPS,California
13500.0,7,2007,Skid Steer Loaders,unknown,OROPS,Ohio
18000.0,15,2011,Backhoe Loaders,unknown,EROPS,Illinois
10500.0,16,1995,Backhoe Loaders,unknown,EROPS,Maine
7000.0,5,2006,Skid Steer Loaders,unknown,OROPS,Mississippi
70000.0,3,2009,Wheel Loader,Medium,EROPS w AC,California
21750.0,6,1990,Track Excavators,Large / Medium,EROPS,Kentucky
12500.0,3,2006,Skid Steer Loaders,unknown,OROPS,Missouri
23500.0,3,2000,Backhoe Loaders,unknown,OROPS,Florida
9000.0,29,2002,Wheel Loader,Large,EROPS,Washington
8250.0,9,2001,Track Excavators,Mini,EROPS,New York
12500.0,8,1993,Backhoe Loaders,unknown,OROPS,Florida
21500.0,6,2005,Wheel Loader,Compact,EROPS,Louisiana
11000.0,20,2008,Track Excavators,Mini,EROPS w AC,Texas
10000.0,6,2006,Skid Steer Loaders,unknown,OROPS,California
67500.0,9,2000,Track Type Tractors,Large,EROPS w AC,Kentucky
30000.0,10,2009,Track Excavators,Large / Medium,EROPS,Florida
45000.0,13,2011,Wheel Loader,Medium,EROPS w AC,Colorado
21500.0,4,2009,Backhoe Loaders,unknown,OROPS,South Carolina
19500.0,33,2007,Track Type Tractors,Medium,OROPS,South Carolina
41000.0,2,2008,Track Type Tractors,unknown,OROPS,California
22000.0,10,2002,Track Excavators,Large / Medium,EROPS,Utah
32000.0,4,1998,Backhoe Loaders,unknown,OROPS,Florida
16000.0,8,1996,Backhoe Loaders,unknown,EROPS,Mississippi
105000.0,10,2011,Motor Graders,unknown,EROPS w AC,Texas
91000.0,4,2002,Motor Graders,unknown,EROPS w AC,Texas
44000.0,8,2004,Track Type Tractors,Large,EROPS,New York
20500.0,5,2011,Backhoe Loaders,unknown,OROPS,Florida
52000.0,9,2002,Track Type Tractors,Medium,OROPS,Florida
72500.0,7,2011,Track Excavators,Large / Medium,EROPS w AC,North Carolina
46000.0,30,2011,Track Type Tractors,Large,EROPS,Iowa
26000.0,3,2008,Track Type Tractors,unknown,OROPS,North Carolina
8500.0,9,2005,Skid Steer Loaders,unknown,OROPS,Missouri
22500.0,11,1998,Track Type Tractors,Medium,OROPS,New York
18000.0,9,2003,Track Excavators,Mini,EROPS,New Jersey
52000.0,3,1996,Track Type Tractors,unknown,OROPS,Florida
50000.0,6,2004,Track Type Tractors,Medium,EROPS w AC,Florida
67500.0,3,1989,Wheel Loader,Medium,OROPS,Georgia
39000.0,4,2009,Track Excavators,Large / Medium,EROPS w AC,Georgia
41000.0,9,2008,Track Type Tractors,Medium,EROPS w AC,Texas
30000.0,5,2010,Track Type Tractors,unknown,OROPS,Maryland
79000.0,8,2011,Wheel Loader,Medium,EROPS w AC,New Mexico
16000.0,9,2009,Track Excavators,Large / Medium,EROPS w AC,North Carolina
8000.0,28,2007,Track Excavators,Small,EROPS,Oklahoma
27500.0,3,2009,Track Type Tractors,unknown,OROPS,Tennessee
40000.0,10,2002,Track Excavators,Large / Medium,EROPS,Colorado
33500.0,4,2007,Backhoe Loaders,unknown,EROPS,Florida
46000.0,5,2010,Track Excavators,Small,EROPS w AC,Florida
38000.0,11,2010,Track Excavators,Large / Medium,EROPS,South Carolina
57000.0,15,2004,Track Type Tractors,Large,OROPS,Texas
53000.0,18,1995,Motor Graders,unknown,EROPS,California
8500.0,12,1997,Skid Steer Loaders,unknown,OROPS,Minnesota
30000.0,6,2002,Track Excavators,Large / Medium,EROPS w AC,Florida
23000.0,11,2008,Backhoe Loaders,unknown,EROPS w AC,Connecticut
48000.0,17,1998,Motor Graders,unknown,EROPS,Arkansas
62500.0,5,2011,Wheel Loader,Medium,EROPS w AC,Florida
18000.0,22,1994,Wheel Loader,Medium,EROPS,Washington
19000.0,18,2008,Track Excavators,Large / Medium,EROPS,Texas
13750.0,13,2000,Track Type Tractors,unknown,EROPS,Connecticut
21000.0,5,2000,Track Excavators,Mini,EROPS,New York
37000.0,13,2011,Wheel Loader,Medium,EROPS w AC,California
9500.0,9,2007,Track Excavators,Mini,EROPS,Texas
100000.0,3,2008,Wheel Loader,Medium,EROPS w AC,Florida
80000.0,1,2008,Wheel Loader,unknown,EROPS w AC,South Carolina
105000.0,2,1996,Wheel Loader,Medium,EROPS,Texas
20250.0,16,2004,Track Type Tractors,unknown,OROPS,Florida
14000.0,9,2009,Backhoe Loaders,unknown,OROPS,Texas
12500.0,38,2008,Motor Graders,unknown,OROPS,Florida
36000.0,7,2010,Track Excavators,Large / Medium,EROPS w AC,Nevada
10000.0,13,2005,Track Type Tractors,unknown,OROPS,Idaho
14000.0,14,2005,Backhoe Loaders,unknown,OROPS,Louisiana
30000.0,4,2006,Backhoe Loaders,unknown,OROPS,Texas
12500.0,6,2010,Wheel Loader,Compact,OROPS,Louisiana
19500.0,7,2007,Backhoe Loaders,unknown,OROPS,Florida
22500.0,10,2007,Backhoe Loaders,unknown,OROPS,Mississippi
24500.0,6,2002,Track Type Tractors,unknown,OROPS,Alabama
9000.0,16,1995,Backhoe Loaders,unknown,OROPS,Louisiana
64000.0,4,2009,Track Excavators,Large / Medium,EROPS w AC,Maryland
33000.0,23,2000,Wheel Loader,Medium,EROPS,New Mexico
53000.0,16,1996,Motor Graders,unknown,EROPS w AC,Texas
125000.0,6,2003,Track Type Tractors,Large,EROPS w AC,Texas
35000.0,15,2005,Track Excavators,Large / Medium,EROPS,Ohio
20000.0,17,2011,Backhoe Loaders,unknown,EROPS,Colorado
15500.0,6,1989,Backhoe Loaders,unknown,OROPS,Arizona
23000.0,4,2001,Backhoe Loaders,unknown,OROPS,North Carolina
12500.0,4,1991,Backhoe Loaders,unknown,OROPS,California
13000.0,3,2006,Skid Steer Loaders,unknown,OROPS,California
19500.0,8,2009,Track Excavators,Mini,EROPS,Utah
24000.0,22,1999,Wheel Loader,Medium,OROPS,California
31000.0,12,2003,Track Type Tractors,unknown,OROPS,New Mexico
36000.0,16,2002,Wheel Loader,Medium,EROPS,Florida
7500.0,8,2008,Track Excavators,Mini,EROPS,Colorado
36000.0,12,2005,Wheel Loader,Medium,EROPS w AC,Florida
53500.0,4,2004,Track Excavators,Small,EROPS w AC,Florida
31000.0,12,2010,Wheel Loader,Medium,EROPS w AC,Texas
66000.0,3,2005,Track Excavators,Small,EROPS w AC,West Virginia
28000.0,16,2003,Track Type Tractors,Medium,OROPS,Texas
9500.0,14,2009,Track Excavators,Small,EROPS,New York
9000.0,15,1989,Track Type Tractors,unknown,OROPS,Pennsylvania
5750.0,12,2009,Skid Steer Loaders,unknown,OROPS,Virginia
29000.0,8,2005,Backhoe Loaders,unknown,OROPS,Florida
61000.0,29,2010,Motor Graders,unknown,EROPS,Florida
30000.0,1,2009,Wheel Loader,Compact,OROPS,Florida
30000.0,10,2008,Wheel Loader,unknown,OROPS,California
52000.0,10,2006,Track Excavators,Large / Medium,EROPS,Georgia
54500.0,5,2011,Track Excavators,Large / Medium,EROPS w AC,Louisiana
25000.0,11,2001,Track Type Tractors,unknown,EROPS,Florida
32000.0,10,1997,Wheel Loader,unknown,OROPS,Florida
20000.0,29,1997,Track Type Tractors,Large,OROPS,California
17000.0,15,2008,Track Excavators,Large / Medium,EROPS,Indiana
52500.0,24,2009,Track Type Tractors,Large,EROPS,Idaho
25000.0,6,2001,Backhoe Loaders,unknown,OROPS,Florida
16000.0,3,2008,Track Excavators,Mini,EROPS,Maryland
10500.0,2,2009,Skid Steer Loaders,unknown,OROPS,Tennessee
10500.0,25,2004,Track Type Tractors,unknown,OROPS,New Jersey
15500.0,17,2004,Backhoe Loaders,unknown,OROPS,California
10500.0,13,1998,Backhoe Loaders,unknown,OROPS,Indiana
31000.0,10,2011,Track Excavators,Small,EROPS w AC,Texas
36000.0,4,2001,Backhoe Loaders,unknown,OROPS,Florida
36000.0,12,2006,Track Excavators,Small,EROPS w AC,North Carolina
5500.0,6,2001,Skid Steer Loaders,unknown,OROPS,Tennessee
9500.0,7,2004,Skid Steer Loaders,unknown,OROPS,Missouri
14500.0,14,2009,Wheel Loader,unknown,OROPS,Texas
5500.0,13,2010,Skid Steer Loaders,unknown,OROPS,Texas
11000.0,19,2006,Track Type Tractors,unknown,OROPS,North Carolina
48000.0,8,2004,Track Excavators,Large / Medium,EROPS,Texas
7500.0,7,2011,Skid Steer Loaders,unknown,OROPS,Colorado
65000.0,1,2000,Track Type Tractors,Medium,OROPS,Ohio
36000.0,3,2007,Backhoe Loaders,unknown,OROPS,Texas
60000.0,7,1991,Motor Graders,unknown,OROPS,South Carolina
43000.0,8,2010,Track Excavators,Large / Medium,EROPS w AC,Florida
26000.0,24,2003,Wheel Loader,Medium,EROPS,Texas
31000.0,15,2011,Track Type Tractors,unknown,OROPS,Utah
8500.0,4,2009,Skid Steer Loaders,unknown,OROPS,Florida
11500.0,7,2011,Skid Steer Loaders,unknown,EROPS w AC,Nevada
25000.0,5,2009,Backhoe Loaders,unknown,OROPS,Florida
26000.0,33,2004,Track Type Tractors,Large,OROPS,Iowa
22000.0,11,2008,Backhoe Loaders,unknown,OROPS,Washington
35000.0,11,2006,Track Type Tractors,Medium,OROPS,Texas
29000.0,3,2004,Backhoe Loaders,unknown,EROPS,New York
31500.0,4,2009,Backhoe Loaders,unknown,OROPS,Michigan
13500.0,4,2008,Wheel Loader,Compact,OROPS,California
19950.0,18,2008,Track Excavators,Large / Medium,EROPS,Tennessee
92500.0,3,1991,Motor Graders,unknown,EROPS w AC,Nevada
72500.0,17,2006,Track Type Tractors,Medium,OROPS,California
11750.0,14,2003,Track Excavators,Mini,EROPS,Florida
20000.0,15,2011,Track Excavators,Small,EROPS w AC,Florida
20500.0,32,1999,Track Type Tractors,Large,OROPS,Oregon
22500.0,8,1991,Track Excavators,Small,EROPS,Vermont
35000.0,9,2010,Wheel Loader,unknown,EROPS w AC,Nevada
25000.0,5,2000,Track Excavators,Large / Medium,EROPS,Georgia
52500.0,19,2001,Track Type Tractors,Large,EROPS,California
83000.0,3,1996,Track Type Tractors,Large,OROPS,Kentucky
9000.0,16,1995,Backhoe Loaders,unknown,OROPS,Florida
24000.0,10,2001,Track Excavators,Small,EROPS,New Jersey
55000.0,7,2001,Track Excavators,Large / Medium,EROPS,Maryland
30000.0,14,1995,Track Excavators,Large / Medium,EROPS,Georgia
77500.0,5,2010,Wheel Loader,Medium,EROPS w AC,Colorado
26000.0,10,1997,Wheel Loader,unknown,OROPS,Colorado
13000.0,4,2009,Wheel Loader,Compact,OROPS,Arizona
12750.0,3,2001,Skid Steer Loaders,unknown,OROPS,Georgia
29000.0,8,2005,Backhoe Loaders,unknown,OROPS,Minnesota
44000.0,3,2007,Track Type Tractors,unknown,OROPS,Georgia
27000.0,20,1998,Wheel Loader,Medium,EROPS,Texas
8750.0,11,1989,Backhoe Loaders,unknown,OROPS,Florida
34000.0,10,2005,Wheel Loader,Medium,EROPS,Alabama
55000.0,22,2009,Wheel Loader,Medium,EROPS w AC,California
13500.0,10,2011,Skid Steer Loaders,unknown,EROPS,Illinois
15000.0,2,2002,Skid Steer Loaders,unknown,OROPS,California
16000.0,29,2008,Motor Graders,unknown,EROPS,California
29000.0,1,1999,Backhoe Loaders,unknown,OROPS,Tennessee
9250.0,6,2007,Track Excavators,Mini,EROPS,Pennsylvania
